DATE,Construction,Legal,CustomerService,Architecture,Community_SocialService,ScientificResearch_Development,Security_PublicSafety,Driving,LogisticsSupport,Dental,Admininstrative,Productions_Manufacturing,Loading_Stocking,Childcare,Nursing,Insurance,MedicalTechnician,Marketing,ITOperations_Helpdesk,Installation_Maintenance,MedicalInformation,Retail,IndustrialEngineering,ProjectManagement,Accounting,Mathematics,Banking_Finance,PersonalCare_HomeHealth,Sports,CilvilEngineering,Management,Media_Communication,ElectricalEngineering,Education_Instruction,InformationDesign_Documentation,Hospitality_Tourism,FoodPreparation_Service,HumanResource,Therapy,Beauty_Wellness,Veterinary,Physicians_Surgeons,Cleaning_Sanitation,SoftwareDevelopment,Sales,Arts_Entertainment,Average,Sum
2020-12-07,4.4152626,0.52719292,4.86658977,0.4197026,1.19662422,1.2661713899999998,3.1145099000000003,4.455521,3.3073824,1.3647503099999998,93.07,5.65822169,3.60303372,1.6852398499999999,4.347133,1.9695648000000001,2.1516953500000002,1.5447225500000001,2.0484802799999997,3.2590257400000002,0.6914608400000001,5.28930024,1.09740015,1.0228208099999998,1.46565177,0.54900068,1.2877193999999998,3.07065594,0.43686492,75.82,2.3568619799999997,1.00062765,1.07843274,2.03196444,0.5120952400000001,1.8267705400000003,3.2969307000000003,1.02565947,1.08759387,1.0437236699999999,0.75043212,1.29404187,2.49750468,1.70304645,3.2191236,0.46364072,5.6563075778260865,260.19014857999997
2020-12-08,4.4264885,0.52887044,4.8707188100000005,0.42144464,1.1973984,1.26991326,3.0906389800000005,4.4454564,3.3128018,1.3601052299999998,93.23,5.669963549999999,3.61619478,1.6865947000000001,4.3537137,1.9788552,2.16059865,1.5526581,2.04744804,3.26418702,0.6913318,5.28775185,1.0997226900000001,1.02643365,1.4686194599999998,0.550033,1.29391284,3.06859146,0.43686492,76.1,2.3480879399999997,1.00075668,1.08217461,2.03789982,0.5132566,1.8232221600000003,3.2938339,1.02656268,1.08617454,1.0403688899999999,0.75159348,1.29868695,2.49260154,1.71117555,3.2206720000000004,0.46299552000000005,5.6673342332608705,260.69737473000004
2020-12-09,4.4411983,0.5313222,4.87588011,0.42370284,1.19726937,1.27430028,3.0790261,4.4272627,3.3155115000000004,1.36139553,93.4,5.67764092,3.61619478,1.68872375,4.361842800000001,1.99182305,2.1673729,1.5598194500000002,2.04538356,3.2693483,0.69081564,5.29188089,1.1016581399999998,1.0299174599999998,1.47197424,0.5510008000000001,1.30436427,3.0662689199999997,0.43699396000000007,76.48,2.3387977799999997,1.00075668,1.08669066,2.0425449,0.5142244,1.82128668,3.2918984000000004,1.02798201,1.08578745,1.03649799,0.7526258000000001,1.3021707599999999,2.49079512,1.7167885,3.2241559000000004,0.4631890800000001,5.681001845,261.32608487
2020-12-10,4.4582307000000005,0.53338684,4.86762203,0.42467064,1.19752743,1.27817118,3.06902612,4.3990044,3.3151244,1.36294389,93.5,5.68622151,3.6130980599999996,1.68756245,4.3730687,2.00111345,2.1743407,1.56291625,2.04151266,3.2735418400000005,0.6910092,5.2954938,1.1016581399999998,1.03262709,1.4740387199999998,0.551646,1.31133189,3.06755922,0.43712300000000004,76.77,2.3279592599999996,1.00011153,1.0912067099999998,2.0477060999999996,0.5144179600000001,1.82128668,3.2872532000000003,1.0292723099999999,1.0851422999999998,1.03120776,0.7534645600000001,1.30565457,2.48589198,1.7183369000000002,3.2253171999999997,0.4631890800000001,5.6899780089130445,261.73898841000005
2020-12-11,4.4729405,0.53506436,4.86865429,0.42609008000000004,1.19778549,1.2820420799999999,3.07063902,4.3901011,3.313576,1.36733091,93.63,5.73409217,3.6154205999999998,1.6862076000000001,4.389714000000001,2.0098232,2.18188915,1.56833565,2.0412546,3.2774128,0.69171892,5.3094293100000005,1.1019162,1.03585284,1.47674835,0.5527428400000001,1.32010593,3.07013982,0.43815532,77.01,2.32099164,0.9999825,1.0955937299999998,2.0577704399999996,0.5151276800000001,1.8241899,3.282608,1.03172388,1.0848842399999998,1.02746589,0.75372264,1.30900935,2.4812469,1.72240145,3.2315108,0.46460852,5.701478710652175,262.26802069000007
2020-12-12,4.4841664,0.53474176,4.85884782,0.42641268000000004,1.1973984,1.2813969299999999,3.0719293400000005,4.3661009,3.3050598,1.37068569,93.53,5.72415675,3.60484014,1.683885,4.4036496000000005,2.0160168,2.18808275,1.5669807999999998,2.04073848,3.27483216,0.69120276,5.32800999,1.0976582099999999,1.03675605,1.4748128999999999,0.5527428400000001,1.32139623,3.0750429599999998,0.43925216,76.94,2.31376596,0.99753093,1.09636791,2.0657703,0.51396632,1.83031892,3.2779628000000005,1.03004649,1.0851422999999998,1.02398208,0.75333552,1.31068674,2.47453734,1.7218208,3.2299624000000002,0.46428591999999996,5.697310413695652,262.07627902999997
2020-12-13,4.5042956,0.5368064,4.8640091199999995,0.42763856,1.19765646,1.28655813,3.0761228800000002,4.3571976,3.3042856,1.37404047,93.68,5.7336405599999996,3.6100013399999997,1.6813688500000001,4.4179723,2.02550075,2.19543765,1.5706582500000001,2.04538356,3.2803160200000003,0.69236412,5.3631068299999995,1.09869045,1.04114307,1.4784257399999998,0.55525912,1.33055736,3.0830428199999997,0.44054256,77.13,2.31402402,0.9998534699999999,1.1020452299999999,2.07764106,0.51493412,1.8406414800000002,3.2725434000000004,1.03211097,1.08501327,1.0219176,0.75269032,1.31507376,2.47298898,1.72782085,3.2377044,0.46596344,5.709021489999998,262.6149885399999
2020-12-14,4.5248119,0.53887104,4.86658977,0.42873540000000004,1.19933385,1.2921064199999999,3.0832196400000003,4.3513911,3.3027371999999997,1.37739525,93.82,5.74538242,3.61103358,1.68020755,4.4353918,2.03750085,2.2033732,1.5737550500000002,2.05002864,3.2870902,0.6939126,5.39097785,1.09946463,1.04553009,1.48242567,0.558098,1.33829916,3.09130074,0.44144584000000003,77.38,2.31505626,1.00295019,1.10656128,2.0900279399999997,0.5160954799999999,1.85418984,3.2671240000000004,1.0348206,1.0846261799999999,1.02114342,0.75204512,1.3192027199999998,2.4701503199999997,1.73362735,3.2454464,0.46777,5.72198362043478,263.2112465399999
2020-12-15,4.5472637,0.54151636,4.85317039,0.42873540000000004,1.20049512,1.2984288899999998,3.0996712200000003,4.352939500000001,3.3050598,1.38345966,93.93,5.76164038,3.5991628199999997,1.6776914000000003,4.4551339,2.0485332,2.2072442000000003,1.57685185,2.05338342,3.2919289000000003,0.69604176,5.41730048,1.1003678399999999,1.0494009899999999,1.48590948,0.56093688,1.34913768,3.1021392599999995,0.44215556,77.7,2.3178949199999996,1.00617594,1.11030315,2.09518914,0.51706328,1.8693511000000003,3.2551239,1.03714314,1.08372297,1.02127245,0.7510128,1.32229944,2.46860196,1.7384661,3.2551239,0.47564144,5.7356540363043464,263.84008566999995
2020-12-16,4.563909000000001,0.54371004,4.86297686,0.42873540000000004,1.20191445,1.3028159099999999,3.1141873200000005,4.3552621,3.3050598,1.38462093,94.01,5.775188679999999,3.59838864,1.6728526500000003,4.4679082,2.04601705,2.20898615,1.5791744500000002,2.05906074,3.2957998600000002,0.6977838000000001,5.4554941,1.1008839599999998,1.05301383,1.4895223199999998,0.56300152,1.3594600799999998,3.1124616599999997,0.44267172,77.93,2.32073358,1.00940169,1.1148192000000001,2.09957616,0.5179665600000001,1.8832220400000002,3.2411883,1.03946568,1.08243267,1.0206273,0.7505611600000001,1.3232026499999998,2.46395688,1.7431113,3.2636401000000004,0.4834483600000001,5.746482931521739,264.33821485
2020-12-17,4.5762962,0.54590372,4.87381559,0.42867088,1.20346281,1.3065577800000001,3.13450986,4.3560363,3.3077695,1.3843628700000001,94.09,5.782866050000001,3.5952919199999998,1.6691752,4.4771986,2.04408155,2.21130875,1.58110995,2.06448,3.2983805000000004,0.6993968,5.49007481,1.10359359,1.05649764,1.45249071,0.56474356,1.36268583,3.12020346,0.44344596000000003,78.19,2.3258947799999996,1.01082102,1.1177868899999999,2.10293094,0.5190634000000001,1.89548008,3.2291882000000003,1.04165919,1.0812713999999999,1.0202402099999999,0.7504966399999999,1.32694452,2.4595698599999998,1.7493049,3.2667369,0.49080364,5.756578325217393,264.80260296000006
2020-12-18,4.5906189,0.54725864,4.87175107,0.42789664,1.20501117,1.3105577099999999,3.1519291799999998,4.352939500000001,3.3066082000000003,1.38384675,94.18,5.789640199999999,3.5906468399999993,1.6664655,4.488424500000001,2.04292025,2.2126636,1.5803357500000002,2.0673186599999998,3.30257404,0.7006872,5.50504258,1.1054000099999999,1.05959436,1.41481395,0.56642108,1.3657825499999998,3.12536466,0.44273624000000006,78.45,2.3287334399999997,1.01120811,1.12049652,2.10602766,0.5197731200000001,1.9061252200000003,3.2198978000000005,1.04217531,1.07972304,1.0195950599999999,0.7508192400000001,1.3302992999999999,2.45569896,1.75259525,3.2667369,0.49809440000000005,5.765505414347827,265.21324906000007
2020-12-19,4.602619000000001,0.550033,4.88671884,0.42699336000000004,1.20707565,1.31829951,3.1677356000000003,4.3502298,3.3077695,1.38397578,94.34,5.8045433300000004,3.5973564000000002,1.6637558,4.5008117,2.0415654,2.2149862000000002,1.5844003,2.07170568,3.3106385400000002,0.70217116,5.51691357,1.1109482999999998,1.06398138,1.3802339099999998,0.56861476,1.3718469599999998,3.12975168,0.44202652000000003,78.87,2.33260434,1.01172423,1.12501257,2.1101566199999997,0.52145064,1.9122542400000002,3.2125429,1.04346561,1.07907789,1.0188208799999998,0.7519160800000001,1.33326699,2.45363448,1.7591759500000002,3.2671240000000004,0.50603036,5.780999117608696,265.92595941
2020-12-20,4.6045545,0.55074272,4.89910596,0.42538036000000007,1.20823692,1.32113817,3.1809613800000003,4.339003900000001,3.3023501000000004,1.38307257,94.26,5.80364011,3.59167908,1.6608525500000002,4.513586,2.03556535,2.2165346,1.5840132000000002,2.07196374,3.3122514400000003,0.7031389600000001,5.52207487,1.1121095699999999,1.06552974,1.34152491,0.56861476,1.3718469599999998,3.1315581,0.44131680000000006,79.0,2.33337852,1.01004684,1.12501257,2.1101566199999997,0.5213216,1.9154800400000003,3.2063493,1.04178822,1.07933595,1.01765961,0.7531419600000001,1.3328799,2.44873134,1.7613050000000001,3.2582207000000003,0.51312756,5.7815278923913045,265.95028305
2020-12-21,4.6022319000000005,0.55138792,4.91510599,0.42376736000000004,1.20888207,1.3232026499999998,3.1993484400000005,4.3289393,3.3011888000000003,1.38255645,94.21,5.80544655,3.58935654,1.6583364000000003,4.5151344,2.0253072,2.2173088,1.5834325500000002,2.0722218,3.3145095,0.7041712800000001,5.5231071300000005,1.11443211,1.0670781,1.3021707599999999,0.56829216,1.37094375,3.13233228,0.44105872,79.08,2.3336365800000003,1.0081113899999998,1.1268189899999999,2.10989856,0.52106352,1.9154800400000003,3.1989944,1.04023986,1.07881983,1.01611125,0.75533564,1.33236378,2.44434432,1.76382115,3.2500915999999997,0.51990216,5.781440956086959,265.9462839800001
2020-12-22,4.593715700000001,0.55158148,4.9424608800000005,0.42286408000000003,1.2095272199999998,1.32488004,3.1983807000000004,4.3192618000000005,3.298092,1.3808790599999998,94.15,5.80183367,3.5834211600000003,1.65698155,4.5170699,2.0131135500000004,2.2173088,1.5820777,2.0735121,3.3170901400000004,0.70501004,5.5246555200000005,1.11688368,1.0683684,1.26281661,0.56687272,1.36565352,3.13130004,0.44112324,79.02,2.33828166,1.00591788,1.1278512299999999,2.1101566199999997,0.52093448,1.91515746,3.2024783,1.0383044099999998,1.0789488600000001,1.0137887099999998,0.75830356,1.33146057,2.4412475999999996,1.7669179500000003,3.2423496000000003,0.51983764,5.777579822391304,265.76867182999996
2020-12-23,4.5851995,0.5517105200000001,4.94142862,0.42170272000000003,1.21043043,1.32617034,3.2016065,4.2925519,3.3000275,1.37739525,94.1,5.782414439999999,3.57387294,1.6556267000000002,4.519779600000001,2.01272645,2.2207927,1.58227125,2.07402822,3.31902562,0.7065585200000001,5.5174297,1.11907719,1.06901355,1.22243022,0.5655178000000001,1.35597627,3.12975168,0.44189748,78.96,2.34241062,1.0030792199999998,1.12810929,2.1088663199999997,0.52112804,1.91741552,3.2106074000000002,1.0361109,1.07920692,1.01224035,0.7612069600000001,1.33223475,2.44227984,1.7688534500000002,3.2342205,0.519386,5.77290803673913,265.55376968999997
2020-12-24,4.5770704,0.5517105200000001,4.9393641,0.42092848,1.20978528,1.32810579,3.1974129600000003,4.265842,3.3000275,1.37352435,94.01,5.76615648,3.56200218,1.65311055,4.5205538,2.0140813,2.22059915,1.58381965,2.07583464,3.32063852,0.7072682400000001,5.50401032,1.1212707,1.07004579,1.22217216,0.56429192,1.35300858,3.12562272,0.44247816,78.95,2.34524928,1.0020469799999998,1.12991571,2.1080921399999997,0.52177324,1.9199961600000002,3.2210590999999997,1.03378836,1.0786908,1.0103049,0.7635942,1.32939609,2.44357014,1.77156315,3.2303495000000004,0.52803168,5.769307775434783,265.38815767
2020-12-25,4.5635219000000005,0.5511943600000001,4.9409124900000005,0.4197026,1.20875304,1.32784773,3.19160652,4.2449386,3.3000275,1.36707285,93.82,5.74402759,3.5483249999999997,1.6474976000000001,4.516295700000001,2.0148555,2.2188572,1.5836260999999998,2.07635076,3.31838046,0.7071392,5.4967844999999995,1.1234642099999999,1.07004579,1.2203657399999999,0.56248536,1.3470732,3.12200988,0.44351048,78.82,2.3460234599999996,1.00101474,1.13068989,2.10602766,0.52177324,1.92289938,3.2299624000000002,1.03146582,1.0786908,1.0028211599999999,0.7655298,1.3252671299999998,2.4420217799999997,1.7727244500000001,3.2253171999999997,0.52764456,5.759707507173913,264.94654533
2020-12-26,4.552296,0.5510008000000001,4.9372995799999995,0.41944452000000004,1.20759177,1.3286219099999999,3.1870904,4.2302288,3.3031243,1.35894396,93.72,5.72776963,3.5367123,1.64072335,4.5093279,2.01427485,2.2175023499999997,1.58381965,2.0771249399999996,3.3161224000000002,0.7083650800000001,5.48955868,1.1268189899999999,1.0708199699999998,1.2195915599999998,0.56177564,1.34410551,3.1178809199999997,0.44434924000000003,78.75,2.34653958,1.00295019,1.13339952,2.1062857200000002,0.5226120000000001,1.9241897000000001,3.2384786,1.03082067,1.07714244,0.9953374199999999,0.7669492400000001,1.32333168,2.4391831199999996,1.77504705,3.2214462,0.5280962,5.754002050652175,264.68409433000005
2020-12-27,4.5441669000000005,0.5509362800000001,4.93471893,0.41931547999999996,1.20733371,1.32939609,3.18515492,4.2244223,3.3058340000000004,1.35210537,93.66,5.71331811,3.52458348,1.6370459,4.5015859,2.0152426,2.21634105,1.58381965,2.07893136,3.31515466,0.70894576,5.48284899,1.12952862,1.07146512,1.21907544,0.56119496,1.34049267,3.1145261399999997,0.44441376,78.69,2.3475718199999998,1.0024340699999998,1.135464,2.10783408,0.5235798,1.9238671200000002,3.2466077,1.03017552,1.0761102,0.98824077,0.7686912800000001,1.3234607099999998,2.43840894,1.776789,3.2198978000000005,0.5278381200000001,5.749975414782612,264.49886908000013
2020-12-28,4.5426185,0.55112984,4.90788017,0.41989616,1.2077208,1.33081542,3.17805816,4.2205513,3.3100921000000003,1.34565387,93.64,5.70067303,3.5132288399999996,1.6370459,4.5027472,2.0160168,2.2167281500000002,1.5859487,2.08099584,3.3145095,0.70920384,5.47562317,1.1318511599999999,1.07211027,1.21946253,0.5608723600000001,1.3386862499999999,3.1106552400000003,0.44576868000000003,78.7,2.34937824,1.0026921299999998,1.1368833299999999,2.1109307999999998,0.52467664,1.9212864800000002,3.2543496999999997,1.0296594,1.07675535,0.9815312099999999,0.7700462,1.32449295,2.4368605800000003,1.7787245000000003,3.2198978000000005,0.5283542800000001,5.748544855869562,264.43306336999984
2020-12-29,4.5449411,0.55209764,4.88465432,0.4213156,1.20888207,1.33146057,3.177413,4.2337127,3.3220921999999997,1.3424281200000001,93.63,5.68893117,3.4995516600000003,1.6385943,4.5073924,2.0210491,2.218083,1.5909810000000002,2.0851248,3.31418692,0.70952644,5.46375218,1.13378661,1.07340057,1.2206237999999998,0.561324,1.3373959500000001,3.10859076,0.44699456000000004,78.87,2.35118466,1.00333728,1.14023811,2.11583394,0.5260315600000001,1.9203187400000001,3.2574465000000004,1.03120776,1.07856177,0.9750797099999998,0.76785252,1.3252671299999998,2.43789282,1.78124065,3.2206720000000004,0.52990276,5.75218161847826,264.60035444999994
2020-12-30,4.5491992,0.55319448,4.878460759999999,0.42376736000000004,1.21107558,1.33326699,3.17805816,4.2991326,3.3395117,1.34255715,93.66,5.69344727,3.4863905999999996,1.6414975500000002,4.511263400000001,2.02588785,2.22059915,1.59620685,2.08951182,3.31741272,0.70965548,5.4462037599999995,1.13623818,1.0754650499999998,1.22294634,0.56184016,1.33700886,3.1065262799999998,0.44822044,79.19,2.3550555600000003,1.00462758,1.14397998,2.12357574,0.527451,1.9212864800000002,3.2628659000000004,1.03417545,1.08178752,0.96849918,0.7630135200000001,1.32758967,2.44098954,1.78278905,3.2229946000000003,0.5318383600000001,5.76254488847826,265.07706486999996
2020-12-31,4.5418443,0.55409776,4.8557510399999995,0.4264772,1.2146884199999999,1.3346863199999999,3.1790259,4.3800365,3.3658345,1.34513775,93.72,5.69164083,3.4688425199999995,1.64304595,4.5182312,2.02782335,2.225825,1.60433595,2.09441496,3.3199933600000002,0.71023616,5.42401017,1.1368833299999999,1.07675535,1.2256559699999998,0.56242084,1.33597662,3.10523598,0.44963988,79.49,2.35970064,1.00630497,1.1456573700000001,2.13183366,0.52854784,1.9222542200000001,3.2659627,1.0386914999999999,1.0865616299999998,0.96282186,0.7558518000000001,1.33094445,2.44460238,1.78433745,3.224543,0.52564444,5.772669717826087,265.54280702
2021-01-01,4.5302313000000005,0.55416228,4.83562197,0.42957416,1.21778514,1.3353314699999999,3.1754775200000003,4.4613275,3.3882863000000003,1.35055701,93.71,5.6695119400000005,3.4373591999999995,1.6440137,4.5232635,2.0270491500000003,2.2308573000000003,1.61401345,2.09699556,3.3164449800000004,0.711333,5.38684881,1.13443176,1.07675535,1.22720433,0.56242084,1.33262184,3.10136508,0.45054316,79.79,2.36537796,1.00578885,1.14372192,2.1380271,0.5293866,1.92322196,3.2663498,1.04423979,1.0915937999999998,0.9611444699999999,0.74559312,1.3340411699999999,2.4464088,1.78317615,3.2210590999999997,0.52693484,5.779292457173912,265.84745302999994
2021-01-02,4.5128118,0.55377516,4.79949287,0.43267112,1.2202367099999998,1.33455729,3.17031624,4.5503605,3.4091896999999998,1.35623433,93.56,5.63112509,3.3960695999999997,1.6416910999999998,4.5232635,2.02356525,2.2335670000000003,1.6242716000000001,2.0993180999999996,3.3122514400000003,0.7103652,5.330074509999999,1.1312060099999999,1.07572311,1.22655918,0.56145304,1.32488004,3.0931071599999997,0.45112384000000005,80.09,2.36924886,1.00540176,1.14075423,2.1437044199999997,0.5296446800000001,1.9293509800000002,3.2640271999999997,1.0503042,1.0966259699999998,0.9586929,0.73281816,1.33339602,2.44615074,1.78007935,3.216801,0.5287414,5.780543529565218,265.90500236
2021-01-03,4.4911342,0.5533235200000001,4.74994439,0.43621972000000003,1.22281731,1.33442826,3.16192916,4.651780700000001,3.433577,1.3638471,93.31,5.58460926,3.34884462,1.6354975,4.5244248,2.01659745,2.2358896,1.63530395,2.10241482,3.30741274,0.70946192,5.26607439,1.1284963799999999,1.0750779599999998,1.2256559699999998,0.5601626399999999,1.3173963,3.0825267,0.45254328000000005,80.4,2.37311976,1.00798236,1.13830266,2.14860756,0.52990276,1.9396735400000003,3.2628659000000004,1.05714279,1.1020452299999999,0.95585424,0.71759144,1.3328799,2.44589268,1.7764019,3.2133171000000003,0.5306770000000001,5.7793401839130425,265.84964845999997
2021-01-04,4.4648114,0.5526138,4.72413789,0.43931668,1.2260430599999999,1.3342992299999998,3.1532195,4.7640397,3.4560288000000003,1.3745565899999999,93.0,5.52860962,3.29181336,1.6260135500000001,4.5298442,2.01388775,2.2385993,1.6465298499999999,2.10602766,3.30257404,0.7088812400000001,5.19639684,1.12539966,1.0745618399999999,1.22462373,0.55900128,1.31004159,3.07401072,0.45286588,80.68,2.37982932,1.01069199,1.13507691,2.1537687599999997,0.53028988,1.9554799600000001,3.2644143,1.0654007099999998,1.10875479,0.9524994599999999,0.69965488,1.33184766,2.4482152200000002,1.77233735,3.2113815999999997,0.53235452,5.776755349347826,265.73074607
2021-01-05,4.4493274000000005,0.5519686,4.6616861599999995,0.4422846,1.2296559,1.33481535,3.1483808,4.8859762,3.4695773,1.38784668,92.81,5.4870615,3.24742704,1.62252965,4.5298442,2.00924255,2.24227675,1.6550460500000002,2.1075760199999998,3.30096114,0.70978452,5.12878381,1.1212707,1.0745618399999999,1.22359149,0.55771088,1.30204173,3.06730116,0.45215616000000003,80.9,2.38421634,1.0127564699999998,1.1303028,2.1573816,0.53054796,1.9699960600000002,3.2706079,1.07236833,1.11456114,0.94914468,0.68333132,1.33210572,2.4528602999999998,1.7665308499999999,3.2109945000000004,0.5329997200000001,5.775682431956523,265.68139187
2021-01-06,4.4423596000000005,0.55177504,4.66994424,0.44415568000000005,1.23404292,1.33597662,3.1454775800000006,4.9649446,3.4827387,1.4025561,92.82,5.45815846,3.21465342,1.6260135500000001,4.5395217,2.00575865,2.24730905,1.6649171,2.11118886,3.3022514600000004,0.7124943600000001,5.09678375,1.12010943,1.0752069899999999,1.22423664,0.5568076,1.2980417999999998,3.0649786199999998,0.45105932,81.11,2.38937754,1.0166273700000001,1.1278512299999999,2.1612525,0.5311286399999999,1.9832218400000001,3.2771886,1.07972304,1.12036749,0.9472092299999999,0.66881432,1.33352505,2.4606020999999996,1.76382115,3.2140913,0.53370944,5.782216797391306,265.98197268000007
2021-01-07,4.4512629,0.55203312,4.64826678,0.44641388,1.23881703,1.3373959500000001,3.14709048,5.035396800000001,3.4869968,1.4188138799999999,93.02,5.44370694,3.1955569799999997,1.6382072,4.5519089,2.0049844500000003,2.2529220000000003,1.6734333,2.11428558,3.306445,0.71565584,5.06684821,1.12088361,1.0774005,1.22552694,0.55603336,1.2933967199999998,3.06549474,0.44989796000000004,81.3,2.39402262,1.02140148,1.12862541,2.16615564,0.5319674000000001,1.9954798800000002,3.2860919,1.08720678,1.12527063,0.94669311,0.6583620800000001,1.3354605,2.47376316,1.7630469500000001,3.2191236,0.53474176,5.793532364130435,266.50248875
2021-01-08,4.4756502000000005,0.55429132,4.6518796899999995,0.44925276,1.24436532,1.33920237,3.1580582000000006,5.117462,3.5020937,1.43545875,93.47,5.45906168,3.1934925,1.6575622,4.5685542,2.00653285,2.26008335,1.68291725,2.11918872,3.3216062600000003,0.7192044400000001,5.05497722,1.12565772,1.08269073,1.2776550599999998,0.5563559600000001,1.29636441,3.06936564,0.44951084,81.71,2.39686128,1.02875619,1.1341737,2.17441356,0.5337739600000001,2.0061250200000003,3.298092,1.09481955,1.13107698,0.94914468,0.6539102,1.3389443099999998,2.49337572,1.7665308499999999,3.2295753000000005,0.53687092,5.821194338260871,267.77493956000006
2021-01-09,4.5070053,0.5563559600000001,4.663234549999999,0.45176904,1.25004264,1.3403636399999999,3.20934842,5.1786238,3.5140938000000004,1.45481325,94.06,5.4843518399999995,3.1973634,1.6819495000000002,4.5917802000000005,2.00691995,2.2678253500000003,1.6914334500000001,2.1215112599999997,3.33676752,0.72320468,5.05962239,1.12798026,1.08746484,1.32875094,0.5563559600000001,1.2984288899999998,3.07684938,0.44951084,82.01,2.40099024,1.0335302999999998,1.13765751,2.1811231199999996,0.53493532,2.00418954,3.3112534000000005,1.1016581399999998,1.13701236,0.95340267,0.6519100800000001,1.34294424,2.5145366399999998,1.7694341,3.2400270000000004,0.53816132,5.850793196304346,269.1364870299999
2021-01-10,4.5426185,0.55958196,4.69626687,0.4535756,1.25597802,1.3439764799999998,3.2664450800000004,5.2138499000000005,3.5249326,1.4741677499999999,94.78,5.52906123,3.21207282,1.70691745,4.6200385,2.01814585,2.27905125,1.7018851500000003,2.12486604,3.3538642600000004,0.72817272,5.07665468,1.1331414599999998,1.09327119,1.3815242099999998,0.55751732,1.30539651,3.08820402,0.44944632,82.39,2.40692562,1.03907859,1.14385095,2.1893810400000002,0.53738708,1.99870568,3.3248019,1.10939994,1.14268968,0.95843484,0.6522972,1.3487505899999999,2.53647174,1.7760148000000002,3.2539626000000004,0.54022596,5.887369607608696,270.81900195000003
2021-01-11,4.577844600000001,0.56216276,4.72155724,0.45512408000000004,1.2606230999999999,1.34629902,3.3199933600000002,5.223140300000001,3.5365456,1.4899094099999999,95.48,5.57602867,3.2309112,1.7297563500000002,4.641329000000001,2.024533,2.28834165,1.7098207,2.12538216,3.3693481000000003,0.73210844,5.101945049999999,1.13894781,1.09881948,1.43365233,0.55835608,1.31120286,3.09878448,0.44912372,82.74,2.4089900999999996,1.0435946399999998,1.15081857,2.19557448,0.5393872,1.9880605400000002,3.336802,1.1152062900000002,1.14681864,0.9632089500000001,0.6553296399999999,1.3544279099999998,2.55505206,1.78317615,3.2644143,0.5418389600000001,5.921180238695652,272.37429098
2021-01-12,4.6061029,0.56403384,4.79175092,0.45654352000000004,1.26462303,1.3490086499999998,3.37515454,5.173591500000001,3.553578,1.5012640499999999,96.1,5.61170586,3.24355614,1.7491113500000002,4.665716300000001,2.0315008,2.2958901000000003,1.7183369000000002,2.12460798,3.3828964600000004,0.73475376,5.13394511,1.14630252,1.10398068,1.4366200199999999,0.55990456,1.31546085,3.10988106,0.45028508000000006,82.97,2.41131264,1.04759457,1.15881843,2.2020259799999997,0.54138732,1.9758025000000001,3.348415,1.12075458,1.15159275,0.96888627,0.66133,1.3598471699999999,2.57182596,1.7930472000000002,3.2706079,0.54435524,5.948863260652176,273.64770999000007
2021-01-13,4.6316515,0.56525972,4.776267020000001,0.4590598000000001,1.2675907199999998,1.3509441,3.4290254,5.107010300000001,3.5721588,1.50978003,96.58,5.64106051,3.25207212,1.7657566500000001,4.6823616,2.03556535,2.30189015,1.72588535,2.1222854399999997,3.3903158,0.73533444,5.1282676799999996,1.15120566,1.10810964,1.43765226,0.5616466,1.31700921,3.1160745,0.45176904,83.03,2.4118287599999997,1.05017517,1.1626893299999999,2.20821942,0.54241964,1.9625767200000002,3.356157,1.12539966,1.15559268,0.97353135,0.66881432,1.36307292,2.58369672,1.8019505,3.2721563000000002,0.54654892,5.964953017391303,274.38783879999994
2021-01-14,4.656813,0.56706628,4.81394451,0.4613825200000001,1.2706874400000001,1.35275052,3.44708988,5.0299774,3.5984816,1.51713474,96.96,5.6767377,3.26110422,1.7818213,4.6982327,2.04021055,2.3075031,1.7338209,2.12357574,3.3999932000000004,0.7359796399999999,5.13859028,1.1561088,1.11249666,1.44010383,0.5638402800000001,1.3202349599999998,3.1233001799999998,0.45338204,83.1,2.41389324,1.05262674,1.16785053,2.2141547999999998,0.54383908,1.94967352,3.3631248,1.12965765,1.16062485,0.9774022499999999,0.67533084,1.36591158,2.59195464,1.811628,3.278737,0.5486780800000001,5.980161990652173,275.0874515699999
2021-01-15,4.6812003,0.5685502400000001,4.832525189999999,0.46364072,1.27378416,1.35713754,3.48096078,4.9382347,3.6205463,1.5264248999999999,97.28,5.71196328,3.26420094,1.79672465,4.711007,2.04717835,2.31427735,1.7407887,2.12744664,3.4080577000000005,0.73688292,5.13859028,1.16023776,1.1170127099999998,1.39404012,0.56635656,1.3145576399999999,3.1315581,0.45576928,83.05,2.4180222,1.05649764,1.1727536699999999,2.21983212,0.5452585200000001,1.9332219400000001,3.3731894000000002,1.13456079,1.16526993,0.97920867,0.6800408000000001,1.36849218,2.60021256,1.82266035,3.2880274,0.54300032,5.98934572391304,275.50990329999985
